gene_family	condensate_mapped_rows	condensate_best_score	condensate_mean_score	condensate_median_score	condensate_best_rank_cyano	condensate_training_positive_rows	condensate_withheld_rows	condensate_label_names	condensate_label_sources	condensate_best_products	condensate_best_organisms	condensate_mapping_methods	condensate_mapping_conflict_rows	condensate_family_rank	condensate_family_percentile	candidate_set	product	module_bin	fox_status	consensus_rank_pct_mean	diazotroph_pct_mean	primary_bridge_broad_ge1u_ge1f	strict_unicellular_breadth_ge3u_ge1f	is_model_supported	is_highly_pure	is_candidate_inventory	top_1pct	top_5pct	top_10pct	top_20pct
GF_01328	1	0.0002220212622194	0.0002220212622194	0.0002220212622194	2888	0	0			Lin0512 family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	150	0.11441647597254005	Model-Supported	Lin0512 family protein	Other / unassigned	Novel/uncertain candidate	0.9728867623604466	0.8850574712643678	True	True	True	False	True	False	False	False	True
GF_00344	6	0.0002128089022625	0.000150023063906724	0.00014161885419395	2919	0	0			glycoside hydrolase family 57 protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	152	0.11594202898550725	Model-Supported	glycoside hydrolase family 57 protein	Other / unassigned	Novel/uncertain candidate	0.6244019138755981	0.4052863436123348	True	False	True	False	True	False	False	False	True
GF_02227	1	0.0002095063694694	0.0002095063694694	0.0002095063694694	2933	0	0			class II fructose-bisphosphate aldolase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	153	0.11670480549199085	Model-Supported	class II fructose-bisphosphate aldolase	Carbon metabolism & NAD(P)H supply	Novel/uncertain candidate	0.3576555023923445	0.4144486692015209	True	True	True	False	True	False	False	False	True
GF_01579	1	0.0002086062756473	0.0002086062756473	0.0002086062756473	2936	0	0			30S ribosomal protein S12	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	154	0.11746758199847444	Model-Supported	30S ribosomal protein S12	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.0478468899521531	0.2635294117647059	True	True	True	False	True	False	False	False	True
GF_00314	6	0.0001990451438877	9.791629421774122e-05	8.298139581126127e-05	2978	0	0				Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	158	0.12051868802440885	Model-Supported	glycolate oxidase subunit GlcD	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)	0.481658692185008	0.6046511627906976	True	True	True	False	True	False	False	False	True
GF_02218	1	0.0001954951484562	0.0001954951484562	0.0001954951484562	2999	0	0			RNA polymerase sigma factor RpoD	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	161	0.12280701754385964	Model-Supported	RNA polymerase sigma factor RpoD	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.4150717703349282	0.5	True	True	True	False	True	False	False	False	True
GF_00036	1	0.0001734004132376	0.0001734004132376	0.0001734004132376	3092	0	0			translation initiation factor IF-3	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	165	0.12585812356979406	Model-Supported	translation initiation factor IF-3	Other / unassigned	Novel/uncertain candidate	0.4362041467304625	0.7659574468085106	True	False	True	False	True	False	False	False	True
GF_02224	1	0.0001702908622883	0.0001702908622883	0.0001702908622883	3103	0	0			fasciclin domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	1	166	0.12662090007627766	Model-Supported	fasciclin domain-containing protein	Other / unassigned	Novel/uncertain candidate	0.4290271132376395	0.7922077922077922	True	False	True	False	True	False	False	False	True
GF_00655	13	0.0001632114800326	2.1175252458983684e-05	8.799526001076723e-06	3138	0	0			ABC-F family ATP-binding cassette domain-containing protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Trichodesmium erythraeum IMS101	cluster_id_to_GF; uniprot_id_to_GF	0	169	0.12890922959572845	Model-Supported	ABC-F family ATP-binding cassette domain-containing protein	Other / unassigned	Novel/uncertain candidate	0.4043062200956938	0.6122448979591837	True	True	True	False	True	False	False	False	True
GF_01446	1	0.0001625208063846	0.0001625208063846	0.0001625208063846	3146	0	0			LL-diaminopimelate aminotransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	170	0.12967200610221205	Model-Supported	LL-diaminopimelate aminotransferase	Other / unassigned	Novel/uncertain candidate	0.6483253588516746	0.4675925925925926	True	True	True	False	True	False	False	False	True
GF_00819	1	0.000157222365038	0.000157222365038	0.000157222365038	3177	0	0			photosystem II chlorophyll-binding protein CP47	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	172	0.13119755911517925	Model-Supported	photosystem II chlorophyll-binding protein CP47	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.8596491228070176	0.2877492877492877	True	True	True	False	True	False	False	False	True
GF_02141	1	0.0001334944139231	0.0001334944139231	0.0001334944139231	3320	0	0			transketolase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	178	0.13577421815408086	Model-Supported	transketolase	Other / unassigned	Novel/uncertain candidate	0.9792663476874004	0.7755102040816326	True	True	True	False	True	False	False	False	True
GF_00604	1	0.000127471251632	0.000127471251632	0.000127471251632	3367	0	0			30S ribosomal protein S21	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	180	0.13729977116704806	Model-Supported	30S ribosomal protein S21	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.865231259968102	0.7745098039215687	True	False	True	False	True	False	False	False	True
GF_00413	1	0.0001197299896012	0.0001197299896012	0.0001197299896012	3417	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	183	0.13958810068649885	Model-Supported	ATP-dependent zinc metalloprotease FtsH2	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.233652312599681	0.4407582938388625	True	False	True	False	True	False	False	False	True
GF_01387	1	0.0001194407924728	0.0001194407924728	0.0001194407924728	3424	0	0			2-isopropylmalate synthase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	184	0.14035087719298245	Model-Supported	2-isopropylmalate synthase	Other / unassigned	Novel/uncertain candidate	0.3827751196172249	0.4482758620689655	True	True	True	False	True	False	False	False	True
GF_00756	1	0.0001192958177147	0.0001192958177147	0.0001192958177147	3427	0	0			DUF1825 family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	185	0.14111365369946605	Model-Supported	DUF1825 family protein	Stress / membrane / uncharacterized	Novel/uncertain candidate	0.7547846889952152	0.7619047619047619	True	False	True	False	True	False	False	False	True
GF_01383	1	0.000117119695823	0.000117119695823	0.000117119695823	3446	0	0			magnesium chelatase ATPase subunit I	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	186	0.14187643020594964	Model-Supported	magnesium chelatase ATPase subunit I	Other / unassigned	Novel/uncertain candidate	0.8205741626794258	0.5517241379310345	True	True	True	False	True	False	False	False	True
GF_01306	1	0.0001142756917966	0.0001142756917966	0.0001142756917966	3474	0	0			1%2C4-alpha-glucan branching enzyme	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	188	0.14340198321891687	Model-Supported	1%2C4-alpha-glucan branching enzyme	Other / unassigned	Novel/uncertain candidate	0.553030303030303	0.6153846153846154	True	False	True	False	True	False	False	False	True
GF_01248	1	0.0001135703688598	0.0001135703688598	0.0001135703688598	3485	0	0			ATP-dependent Clp endopeptidase proteolytic subunit ClpP	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	189	0.14416475972540047	Model-Supported	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	Stress / membrane / uncharacterized	Novel/uncertain candidate	0.7033492822966507	0.5850340136054422	True	False	True	False	True	False	False	False	True
GF_01900	1	9.6211962878096e-05	9.6211962878096e-05	9.6211962878096e-05	3649	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	197	0.15026697177726925	Model-Supported	photosystem II reaction center protein CP43	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.2400318979266348	0.3097345132743362	True	True	True	False	True	False	False	False	True
GF_01381	1	8.564108454867445e-05	8.564108454867445e-05	8.564108454867445e-05	3787	0	0			cysteine synthase A	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	200	0.15255530129672007	Model-Supported	cysteine synthase A	Other / unassigned	Novel/uncertain candidate	0.7045454545454546	0.4904761904761904	True	True	True	False	True	False	False	False	True
GF_02075	1	8.366473230287671e-05	8.366473230287671e-05	8.366473230287671e-05	3816	0	0			30S ribosomal protein S4	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	204	0.15560640732265446	Model-Supported	30S ribosomal protein S4	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.7982456140350878	0.4266666666666667	True	True	True	False	True	False	False	False	True
GF_01027	1	8.27903476318241e-05	8.27903476318241e-05	8.27903476318241e-05	3827	0	0			aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	205	0.15636918382913806	Model-Supported	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	Other / unassigned	Novel/uncertain candidate	0.8090111642743222	0.8645833333333334	True	False	True	False	True	False	False	False	True
GF_00958	1	8.258954954035004e-05	8.258954954035004e-05	8.258954954035004e-05	3829	0	0			50S ribosomal protein L14	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	206	0.15713196033562166	Model-Supported	50S ribosomal protein L14	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.511164274322169	0.4083969465648855	True	True	True	False	True	False	False	False	True
GF_00384	6	7.967356546313998e-05	4.279120387620457e-05	4.139294317741633e-05	3874	0	0			bifunctional nuclease family protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	208	0.15865751334858885	Model-Supported	bifunctional nuclease family protein	Other / unassigned	Novel/uncertain candidate	0.2854864433811802	0.7717391304347826	False	False	True	False	True	False	False	False	True
GF_00480	1	7.73246390110611e-05	7.73246390110611e-05	7.73246390110611e-05	3915	0	0			9%2C9'-di-cis-zeta-carotene desaturase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	213	0.16247139588100687	Model-Supported	9%2C9'-di-cis-zeta-carotene desaturase	Other / unassigned	Novel/uncertain candidate	0.483652312599681	0.8450704225352113	True	False	True	False	True	False	False	False	True
