gene_family	condensate_mapped_rows	condensate_best_score	condensate_mean_score	condensate_median_score	condensate_best_rank_cyano	condensate_training_positive_rows	condensate_withheld_rows	condensate_label_names	condensate_label_sources	condensate_best_products	condensate_best_organisms	condensate_mapping_methods	condensate_mapping_conflict_rows	condensate_family_rank	condensate_family_percentile	candidate_set	product	module_bin	fox_status	consensus_rank_pct_mean	diazotroph_pct_mean	primary_bridge_broad_ge1u_ge1f	strict_unicellular_breadth_ge3u_ge1f	is_model_supported	is_highly_pure	is_candidate_inventory	top_1pct	top_5pct	top_10pct	top_20pct
GF_01511	1	5.549766004518519e-05	5.549766004518519e-05	5.549766004518519e-05	4353	0	0			hypothetical protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	241	0.18382913806254766	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	True
GF_00141	1	5.5187167113784255e-05	5.5187167113784255e-05	5.5187167113784255e-05	4363	0	0			30S ribosomal protein S17	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	242	0.18459191456903126	Model-Supported	30S ribosomal protein S17	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.5913078149920254	0.2745098039215686	True	True	True	False	True	False	False	False	True
GF_01427	1	5.468845065816176e-05	5.468845065816176e-05	5.468845065816176e-05	4374	0	0			50S ribosomal protein L17	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	243	0.1853546910755149	Highly Pure	50S ribosomal protein L17	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		0.945945945945946	True	False	False	True	True	False	False	False	True
GF_01367	1	5.452853962954343e-05	5.452853962954343e-05	5.452853962954343e-05	4382	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	244	0.18611746758199849	Highly Pure	DUF760 domain-containing protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9848484848484848	False	False	False	True	True	False	False	False	True
GF_00887	1	5.436599142049029e-05	5.436599142049029e-05	5.436599142049029e-05	4391	0	0			preQ(1) synthase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	245	0.18688024408848208	Model-Supported	preQ(1) synthase	Other / unassigned	Novel/uncertain candidate	0.8405103668261563	0.8888888888888888	True	False	True	False	True	False	False	False	True
GF_01026	1	5.434592139147178e-05	5.434592139147178e-05	5.434592139147178e-05	4392	0	0			DUF561 domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	246	0.18764302059496568	Model-Supported	DUF561 domain-containing protein	Stress / membrane / uncharacterized	Novel/uncertain candidate	0.5303030303030303	0.8333333333333334	True	False	True	False	True	False	False	False	True
GF_00651	7	5.4036390315904206e-05	3.244501366962688e-05	4.632484626966237e-05	4401	0	0			Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	247	0.18840579710144928	Highly Pure	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	Other / unassigned	Novel/uncertain candidate		0.9508196721311476	False	False	False	True	True	False	False	False	True
GF_00366	1	5.345068395621316e-05	5.345068395621316e-05	5.345068395621316e-05	4416	0	0			phasin family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	248	0.18916857360793288	Highly Pure	phasin family protein	Other / unassigned	Novel/uncertain candidate		0.984126984126984	False	False	False	True	True	False	False	False	True
GF_01870	1	5.203066785614356e-05	5.203066785614356e-05	5.203066785614356e-05	4456	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	249	0.18993135011441648	Not in candidate inventory								False	False	False	False	False	False	True
GF_01441	1	5.19043023249803e-05	5.19043023249803e-05	5.19043023249803e-05	4460	0	0			amidophosphoribosyltransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	250	0.19069412662090007	Highly Pure	amidophosphoribosyltransferase	Other / unassigned	Novel/uncertain candidate		0.9855072463768116	True	False	False	True	True	False	False	False	True
GF_01477	1	5.059154392727485e-05	5.059154392727485e-05	5.059154392727485e-05	4491	0	0			urease subunit alpha	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	251	0.19145690312738367	Model-Supported	urease subunit alpha	Other / unassigned	Novel/uncertain candidate	0.5211323763955342	0.4656862745098039	True	True	True	False	True	False	False	False	True
GF_01240	1	4.902906856797757e-05	4.902906856797757e-05	4.902906856797757e-05	4529	0	0			response regulator transcription factor	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	252	0.19221967963386727	Model-Supported	response regulator transcription factor	Regulation	Novel/uncertain candidate	0.3740031897926634	0.6910569105691057	True	False	True	False	True	False	False	False	True
GF_00217	1	4.795529649905424e-05	4.795529649905424e-05	4.795529649905424e-05	4566	0	0			heat-inducible transcriptional repressor HrcA	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	253	0.19298245614035087	Highly Pure	heat-inducible transcriptional repressor HrcA	Regulation	Novel/uncertain candidate		0.9827586206896552	False	False	False	True	True	False	False	False	True
GF_00286	1	4.732325529457952e-05	4.732325529457952e-05	4.732325529457952e-05	4592	0	0			transaldolase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	254	0.19374523264683446	Highly Pure	transaldolase	Carbon metabolism & NAD(P)H supply	Novel/uncertain candidate		1.0	True	False	False	True	True	False	False	False	True
GF_00726	1	4.714119081691956e-05	4.714119081691956e-05	4.714119081691956e-05	4600	0	0			circadian clock protein KaiC	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	255	0.1945080091533181	Model-Supported	circadian clock protein KaiC	Other / unassigned	Novel/uncertain candidate	0.5717703349282297	0.412	True	True	True	False	True	False	False	False	True
GF_02222	1	4.654028795818117e-05	4.654028795818117e-05	4.654028795818117e-05	4623	0	0			phosphoglycerate dehydrogenase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	256	0.1952707856598017	Model-Supported	phosphoglycerate dehydrogenase	Other / unassigned	FOX-consistent support function (plausible rediscovery)	0.8536682615629985	0.8846153846153846	False	False	True	False	True	False	False	False	True
GF_01377	1	4.6057246234964144e-05	4.6057246234964144e-05	4.6057246234964144e-05	4633	0	0			beta-ketoacyl-ACP synthase II	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	257	0.19603356216628529	Model-Supported	beta-ketoacyl-ACP synthase II	Other / unassigned	Novel/uncertain candidate	0.3086124401913875	0.5584415584415584	True	False	True	False	True	False	False	False	True
GF_01750	6	4.579301941222708e-05	1.787340472086926e-05	7.540857564088894e-06	4640	0	0			iron-containing alcohol dehydrogenase family protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	258	0.19679633867276888	Highly Pure	iron-containing alcohol dehydrogenase family protein	Other / unassigned	FOX-consistent support function (plausible rediscovery)		0.9824561403508772	False	False	False	True	True	False	False	False	True
GF_01195	1	4.5756599718328445e-05	4.5756599718328445e-05	4.5756599718328445e-05	4643	0	0			magnesium transporter	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	259	0.19755911517925248	Highly Pure	magnesium transporter	Transport	Novel/uncertain candidate		0.9838709677419356	False	False	False	True	True	False	False	False	True
GF_00823	1	4.559314974181781e-05	4.559314974181781e-05	4.559314974181781e-05	4650	0	0			DNA-directed RNA polymerase subunit omega	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	260	0.19832189168573608	Highly Pure	DNA-directed RNA polymerase subunit omega	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		0.9583333333333334	True	False	False	True	True	False	False	False	True
GF_00544	1	4.502515458474749e-05	4.502515458474749e-05	4.502515458474749e-05	4674	0	0			peptidylprolyl isomerase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	261	0.19908466819221968	Highly Pure	peptidylprolyl isomerase	Other / unassigned	Novel/uncertain candidate		0.9827586206896552	False	False	False	True	True	False	False	False	True
GF_00046	12	4.478864657745541e-05	2.3886766597570137e-05	2.9145747815629942e-05	4679	0	0				Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1; Trichodesmium erythraeum IMS101	cluster_id_to_GF; uniprot_id_to_GF	0	262	0.19984744469870327	Model-Supported	acetolactate synthase large subunit	Other / unassigned	Novel/uncertain candidate	0.4804625199362041	0.6201550387596899	True	False	True	False	True	False	False	False	True
GF_00452	1	4.472304349636131e-05	4.472304349636131e-05	4.472304349636131e-05	4683	0	0			vWA domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	263	0.20061022120518687	Highly Pure	vWA domain-containing protein	Other / unassigned	Novel/uncertain candidate		0.967741935483871	False	False	False	True	True	False	False	False	False
GF_00662	1	4.434802990593257e-05	4.434802990593257e-05	4.434802990593257e-05	4703	0	0			Tex family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	264	0.20137299771167047	Highly Pure	RNA-binding transcriptional accessory protein	Regulation	Novel/uncertain candidate		0.9605263157894736	True	False	False	True	True	False	False	False	False
GF_00356	1	4.430531919214076e-05	4.430531919214076e-05	4.430531919214076e-05	4704	0	0			vWA domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	265	0.20213577421815407	Highly Pure	vWA domain-containing protein	Other / unassigned	Novel/uncertain candidate		0.9428571428571428	True	False	False	True	True	False	False	False	False
GF_00015	1	4.33653603548546e-05	4.33653603548546e-05	4.33653603548546e-05	4730	0	0			stress-responsive protein Ycf46	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	266	0.2028985507246377	Model-Supported	stress-responsive protein Ycf46	Other / unassigned	Novel/uncertain candidate	0.25	0.5057471264367817	True	True	True	False	True	False	False	False	False
GF_01525	1	4.2609488060752665e-05	4.2609488060752665e-05	4.2609488060752665e-05	4744	0	0			Xaa-Pro aminopeptidase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	267	0.2036613272311213	Highly Pure	aminopeptidase P N-terminal domain-containing protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9642857142857144	True	False	False	True	True	False	False	False	False
GF_00732	2	4.199209136109411e-05	3.503616403822063e-05	3.503616403822063e-05	4766	0	0			class I fructose-bisphosphate aldolase	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	268	0.2044241037376049	Model-Supported	class I fructose-bisphosphate aldolase	Carbon metabolism & NAD(P)H supply	Novel/uncertain candidate	0.4996012759170654	0.8641975308641975	True	False	True	False	True	False	False	False	False
GF_00551	1	4.116931281184815e-05	4.116931281184815e-05	4.116931281184815e-05	4804	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	269	0.2051868802440885	Highly Pure	ATP-dependent zinc metalloprotease FtsH	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		0.96	True	False	False	True	True	False	False	False	False
GF_01465	1	4.095344966010985e-05	4.095344966010985e-05	4.095344966010985e-05	4814	0	0			methionine synthase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	270	0.20594965675057209	Highly Pure	methionine synthase	Other / unassigned	Novel/uncertain candidate		0.9705882352941176	True	False	False	True	True	False	False	False	False
GF_01552	1	4.094852363301062e-05	4.094852363301062e-05	4.094852363301062e-05	4817	0	0			glycine--tRNA ligase subunit alpha	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	271	0.20671243325705568	Model-Supported	glycine--tRNA ligase subunit alpha	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.2105263157894736	0.4126984126984127	True	True	True	False	True	False	False	False	False
GF_02221	1	4.0484605126977377e-05	4.0484605126977377e-05	4.0484605126977377e-05	4837	0	1			nitrogenase iron-molybdenum cofactor biosynthesis protein NifE	Nostoc sp. PCC 7120	uniprot_id_to_GF	1	272	0.20747520976353928	Highly Pure	nitrogenase iron-molybdenum cofactor biosynthesis protein NifE	Nitrogenase / nif machinery	Rediscovery: core diazotrophy/FOX machinery		0.9882352941176472	True	True	False	True	True	False	False	False	False
GF_00377	1	4.035383076508765e-05	4.035383076508765e-05	4.035383076508765e-05	4845	0	0			calcium/proton exchanger	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	273	0.20823798627002288	Highly Pure	calcium/proton exchanger	Other / unassigned	Novel/uncertain candidate		0.925925925925926	True	False	False	True	True	False	False	False	False
GF_00362	1	3.988093856498573e-05	3.988093856498573e-05	3.988093856498573e-05	4863	0	0			ATP-dependent chaperone ClpB	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	274	0.20900076277650648	Model-Supported	ATP-dependent chaperone ClpB	Other / unassigned	Novel/uncertain candidate	0.5689792663476874	0.5723270440251572	True	False	True	False	True	False	False	False	False
GF_00388	1	3.926964222505942e-05	3.926964222505942e-05	3.926964222505942e-05	4882	0	0			TIGR00300 family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	275	0.20976353928299007	Model-Supported	bifunctional arginine dihydrolase/ornithine cyclodeaminase	Other / unassigned	Novel/uncertain candidate	0.2416267942583732	0.66	True	False	True	False	True	False	False	False	False
GF_01006	1	3.920806944731774e-05	3.920806944731774e-05	3.920806944731774e-05	4884	0	0			cation-translocating P-type ATPase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	276	0.21052631578947367	Highly Pure	cation-translocating P-type ATPase	Other / unassigned	Novel/uncertain candidate		0.9846153846153848	False	False	False	True	True	False	False	False	False
GF_00637	1	3.90350970878505e-05	3.90350970878505e-05	3.90350970878505e-05	4893	0	0			phosphomethylpyrimidine synthase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	277	0.2112890922959573	Model-Supported	phosphomethylpyrimidine synthase	Other / unassigned	Novel/uncertain candidate	0.4445773524720893	0.3834951456310679	True	True	True	False	True	False	False	False	False
GF_00989	1	3.90310751650478e-05	3.90310751650478e-05	3.90310751650478e-05	4894	0	0			response regulator	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	278	0.2120518688024409	Highly Pure	response regulator	Regulation	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01819	1	3.900222759762414e-05	3.900222759762414e-05	3.900222759762414e-05	4897	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	279	0.2128146453089245	Model-Supported	threonine synthase	Other / unassigned	Novel/uncertain candidate	0.70414673046252	0.7547169811320755	True	False	True	False	True	False	False	False	False
GF_02060	1	3.745081060286765e-05	3.745081060286765e-05	3.745081060286765e-05	4961	0	0			response regulator	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	280	0.2135774218154081	Model-Supported	response regulator	Regulation	Novel/uncertain candidate	0.3233652312599681	0.5555555555555556	True	False	True	False	True	False	False	False	False
GF_00281	2	3.586637172705559e-05	3.2301265941101194e-05	3.2301265941101194e-05	5023	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	281	0.2143401983218917	Model-Supported	carbon dioxide-concentrating mechanism protein CcmK	Other / unassigned	Novel/uncertain candidate	0.1664673046251993	0.3970037453183521	True	True	True	False	True	False	False	False	False
GF_01811	1	3.5592929195395426e-05	3.5592929195395426e-05	3.5592929195395426e-05	5031	0	0			pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	282	0.2151029748283753	Model-Supported	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	Other / unassigned	FOX-consistent support function (plausible rediscovery)	0.476475279106858	0.6137931034482759	True	False	True	False	True	False	False	False	False
GF_01904	2	3.518002319912677e-05	3.273653562067258e-05	3.273653562067258e-05	5048	0	0			photosystem I core protein PsaB	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	283	0.21586575133485889	Model-Supported	photosystem I core protein PsaB	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.6535087719298246	0.3941605839416058	True	True	True	False	True	False	False	False	False
GF_00157	1	3.490236661414345e-05	3.490236661414345e-05	3.490236661414345e-05	5066	0	1			nitrogenase iron-molybdenum cofactor biosynthesis protein NifN	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	284	0.21662852784134248	Highly Pure	nitrogenase iron-molybdenum cofactor biosynthesis protein NifN	Nitrogenase / nif machinery	Rediscovery: core diazotrophy/FOX machinery		0.9824561403508772	False	False	False	True	True	False	False	False	False
GF_00481	1	3.4754219612882255e-05	3.4754219612882255e-05	3.4754219612882255e-05	5070	0	0			DUF760 domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	285	0.21739130434782608	Highly Pure	DUF760 domain-containing protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9852941176470588	False	False	False	True	True	False	False	False	False
GF_00136	1	3.455232896560204e-05	3.455232896560204e-05	3.455232896560204e-05	5076	0	0			ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit B	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	286	0.21815408085430968	Model-Supported	ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit B	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)	0.1770334928229665	0.4243697478991596	True	True	True	False	True	False	False	False	False
GF_01196	1	3.385545764963509e-05	3.385545764963509e-05	3.385545764963509e-05	5111	0	0			hypothetical protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	287	0.21891685736079328	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9830508474576272	False	False	False	True	True	False	False	False	False
GF_01587	1	3.380895356440606e-05	3.380895356440606e-05	3.380895356440606e-05	5114	0	0			potassium-transporting ATPase subunit KdpA	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	288	0.21967963386727687	Highly Pure	potassium-transporting ATPase subunit KdpA	Transport	Novel/uncertain candidate		0.9523809523809524	False	False	False	True	True	False	False	False	False
GF_02261	6	3.3722159143445885e-05	1.290030190341346e-05	9.81155554474046e-06	5121	0	0				Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	289	0.2204424103737605	Model-Supported	citrate synthase	Other / unassigned	Novel/uncertain candidate	0.7312599681020734	0.873015873015873	False	False	True	False	True	False	False	False	False
GF_01613	3	3.251406783229763e-05	1.5374357573222715e-05	9.354748607713964e-06	5174	0	0			TldD/PmbA family protein	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	290	0.2212051868802441	Highly Pure	TldD/PmbA family protein	Other / unassigned	Novel/uncertain candidate		0.9821428571428572	False	False	False	True	True	False	False	False	False
GF_00524	1	3.195414896604134e-05	3.195414896604134e-05	3.195414896604134e-05	5208	0	0			extracellular matrix/biofilm regulator RemA	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	291	0.2219679633867277	Model-Supported	extracellular matrix/biofilm regulator RemA	Regulation	Novel/uncertain candidate	0.8544657097288677	0.6137931034482759	True	True	True	False	True	False	False	False	False
GF_00578	1	3.157460930888012e-05	3.157460930888012e-05	3.157460930888012e-05	5226	0	0			asparagine--tRNA ligase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	292	0.2227307398932113	Model-Supported	asparagine--tRNA ligase	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)	0.5861244019138756	0.8780487804878049	True	False	True	False	True	False	False	False	False
GF_00223	1	3.1505094411651834e-05	3.1505094411651834e-05	3.1505094411651834e-05	5236	0	0			DEAD/DEAH box helicase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	293	0.2234935163996949	Highly Pure	DEAD/DEAH box helicase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00605	1	3.132776830276132e-05	3.132776830276132e-05	3.132776830276132e-05	5247	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	294	0.2242562929061785	Model-Supported	Fe-S cluster assembly ATPase SufC	Metallocluster & Fe-S biogenesis	FOX-consistent support function (plausible rediscovery)	0.8341307814992025	0.8426966292134831	True	False	True	False	True	False	False	False	False
GF_00143	1	3.1307424965540904e-05	3.1307424965540904e-05	3.1307424965540904e-05	5252	0	0			ketol-acid reductoisomerase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	295	0.2250190694126621	Model-Supported	ketol-acid reductoisomerase	Other / unassigned	Novel/uncertain candidate	0.3074162679425837	0.4144486692015209	True	True	True	False	True	False	False	False	False
GF_00345	1	3.047108051776601e-05	3.047108051776601e-05	3.047108051776601e-05	5292	0	0			B12-binding domain-containing radical SAM protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	296	0.22578184591914569	Highly Pure	B12-binding domain-containing radical SAM protein	Other / unassigned	Novel/uncertain candidate		0.9428571428571428	False	False	False	True	True	False	False	False	False
GF_01669	1	3.02720646833213e-05	3.02720646833213e-05	3.02720646833213e-05	5311	0	0			membrane protein insertase YidC	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	297	0.22654462242562928	Highly Pure	membrane protein insertase YidC	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9852941176470588	False	False	False	True	True	False	False	False	False
GF_01825	1	2.9840917436949892e-05	2.9840917436949892e-05	2.9840917436949892e-05	5342	0	0			DUF427 domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	298	0.22730739893211288	Highly Pure	DUF427 domain-containing protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9555555555555556	True	False	False	True	True	False	False	False	False
GF_01483	3	2.9099703390037405e-05	1.2515547069096695e-05	7.492920753634609e-06	5381	0	0			hypothetical protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	299	0.22807017543859648	Highly Pure	ribbon-helix-helix domain-containing protein	Other / unassigned	Novel/uncertain candidate		0.984375	True	False	False	True	True	False	False	False	False
GF_01880	1	2.8749653173080414e-05	2.8749653173080414e-05	2.8749653173080414e-05	5398	0	0			HhoA/HhoB/HtrA family serine endopeptidase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	300	0.2288329519450801	Highly Pure	HhoA/HhoB/HtrA family serine endopeptidase	Stress / membrane / uncharacterized	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01889	8	2.8532992376569816e-05	1.4216867339967005e-05	1.0644298889501306e-05	5410	0	0			phosphoribulokinase	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	301	0.2295957284515637	Highly Pure	phosphoribulokinase	Other / unassigned	Novel/uncertain candidate		0.9565217391304348	False	False	False	True	True	False	False	False	False
GF_00051	1	2.836252535359992e-05	2.836252535359992e-05	2.836252535359992e-05	5424	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	302	0.2303585049580473	Model-Supported	threonine synthase	Other / unassigned	Novel/uncertain candidate	0.3323365231259968	0.4090909090909091	True	True	True	False	True	False	False	False	False
GF_01291	1	2.8095256172012545e-05	2.8095256172012545e-05	2.8095256172012545e-05	5444	0	0			adenylosuccinate synthase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	303	0.2311212814645309	Model-Supported	adenylosuccinate synthase	Other / unassigned	Novel/uncertain candidate	0.3066188197767145	0.8888888888888888	True	False	True	False	True	False	False	False	False
GF_01495	1	2.7992109682670013e-05	2.7992109682670013e-05	2.7992109682670013e-05	5451	0	0			2Fe-2S iron-sulfur cluster-binding protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	304	0.2318840579710145	Highly Pure	2Fe-2S iron-sulfur cluster-binding protein	Metallocluster & Fe-S biogenesis	FOX-consistent support function (plausible rediscovery)		0.9574468085106383	False	False	False	True	True	False	False	False	False
GF_02110	1	2.773605470451314e-05	2.773605470451314e-05	2.773605470451314e-05	5470	0	0			GTP cyclohydrolase I FolE	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	305	0.2326468344774981	Model-Supported	GTP cyclohydrolase I FolE	Other / unassigned	Novel/uncertain candidate	0.4972089314194577	0.8295454545454546	True	False	True	False	True	False	False	False	False
GF_01016	2	2.7587649081322723e-05	2.019241542055193e-05	2.019241542055193e-05	5479	0	0			carboxymuconolactone decarboxylase family protein	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	306	0.2334096109839817	Highly Pure	carboxymuconolactone decarboxylase family protein	Other / unassigned	Novel/uncertain candidate		0.9555555555555556	True	False	False	True	True	False	False	False	False
GF_02192	1	2.756004003788389e-05	2.756004003788389e-05	2.756004003788389e-05	5483	0	0			50S ribosomal protein L13	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	307	0.2341723874904653	Highly Pure	50S ribosomal protein L13	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		0.9135802469135802	True	False	False	True	True	False	False	False	False
GF_01310	1	2.7304401346448952e-05	2.7304401346448952e-05	2.7304401346448952e-05	5499	0	0			TatA/E family twin arginine-targeting protein translocase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	308	0.2349351639969489	Highly Pure	TatA/E family twin arginine-targeting protein translocase	Other / unassigned	Novel/uncertain candidate		0.9824561403508772	False	False	False	True	True	False	False	False	False
GF_00708	1	2.6898919655417543e-05	2.6898919655417543e-05	2.6898919655417543e-05	5528	0	0			isoaspartyl peptidase/L-asparaginase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	309	0.23569794050343248	Highly Pure	isoaspartyl peptidase/L-asparaginase	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9508196721311476	False	False	False	True	True	False	False	False	False
GF_00948	3	2.6853501314040988e-05	9.174677461948363e-06	3.51990041598829e-07	5531	0	0			DUF4327 family protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	310	0.23646071700991608	Highly Pure	DUF4327 family protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9428571428571428	False	False	False	True	True	False	False	False	False
GF_01233	1	2.6360309333191696e-05	2.6360309333191696e-05	2.6360309333191696e-05	5564	0	0			glutamate-1-semialdehyde 2%2C1-aminomutase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	311	0.2372234935163997	Model-Supported	glutamate-1-semialdehyde 2%2C1-aminomutase	Other / unassigned	Novel/uncertain candidate	0.5446570972886763	0.4071146245059288	True	True	True	False	True	False	False	False	False
GF_01323	5	2.628112109513999e-05	8.78739109298872e-06	4.658758278172569e-06	5571	0	0			FAD-dependent oxidoreductase	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803	cluster_id_to_GF; uniprot_id_to_GF	0	312	0.2379862700228833	Highly Pure	FAD-dependent oxidoreductase	Other / unassigned	Novel/uncertain candidate		0.9807692307692308	False	False	False	True	True	False	False	False	False
